title,keterangan,jumlah_data,title_per_data
Data IMB DKI Jakarta,"Dataset ini berisi tentang Data IMB Non Rumah Tinggal Tahun 2014
Penjelasan mengenai Variabel pada Dataset ini :
no_imb
tahun
tanggal
pemilik  lokasi_bangunan
kota
penggunaan
jumlah_lantai
luas_lantai_dasar
luas_total",1,IMB Terbit Non Rumah Tinggal 2014
"Data Ringkasan Anggaran Dan Realisasi, Pendapatan, Belanja Dan Pembiayaan DKI Jakarta","Dataset ini berisi Ringkasan Anggaran dan Realisasi, Pendapatan, Belanja dan Pembiayaan di Provinsi DKI Jakarta pada tahun 2011 dan 2012
Penjelasan mengenai Variabel pada Dataset ini:
tahun : Tahun
akun : keterangan anggaran
jenis : Jenis penerimaan dan pengeluaran anggaran
anggaran : Nilai anggaran dalam Juta Rp.
realisasi : Nilai realisasi dalam Juta Rp.",2,Ringkasan Anggaran dan Realisasi Pendapatan Belanja dan Pembiayaan 2012;*;Ringkasan Anggaran dan Realisasi Pendapatan Belanja dan Pembiayaan 2011
Data Realisasi APBD DKI Jakarta Per SKPD Tahun 2013,"Dataset ini berisi mengenai realisasi APBD DKI Jakarta per SKPD
Penjelasan mengenai Variabel pada Dataset ini:
komisi: Komisi yang berkaitan
bidang: Bidang
lokasi_ID: ID Lokasi
ID_SKPD: ID dari SKPD
kode_SKPD: Kode dari SKPD
nama_SKPD: Nama dari SKPD
nilai_anggaran: Nilai anggaran
nilai_SP2D: Nilai dari Surat Perintah Pencairan Dana (SP2D)
persen_SP2D: Persentase nilai SP2D terhadap nilai anggaran
nilai_SPJ: Nilai dari Surat Pertanggung Jawaban (SPJ)
persen_SPJ: Persentase nilai SPJ terhadap nilai anggaran
persen_rencana: Persentase dari rencana
persen_pelaksanaan: Persentase dari yang terlaksana",1,processed_realisasi_APDB_per_SKPD_Jakarta_November 2013
Data Realisasi APBD DKI Jakarta Per Kegiatan Tahun 2013,"Dataset ini berisi mengenai realisasi APBD DKI Jakarta per Kegiatan
Penjelasan mengenai Variabel pada Dataset ini:
kategori: Nomor Kategori
ID_lokasi: ID Lokasi
komisi: Komisi yang berkaitan
ID_SKPD: ID dari SKPD
kode_SKPD: Kode dari SKPD
nama_SKPD: Nama SKPD
kode_urusan: Kode urusan
nama_urusan: Nama urusan
no_program: Nomor program
kode_program: Kode program
nama_program: Nama program
teks_pagu: Penjelasan tambahan dari program
keyword1: Kata kunci yang berkaitan dengan program 1
keyword2: Kata kunci yang berkaitan dengan program 1
keyword3: Kata kunci yang berkaitan dengan program 1
id_kegiatan: ID Kegiatan
no_kegiatan: Nomor Kegiatan
nama_kegiatan: Nama Kegiatan
nilai_anggaran: Nilai anggaran yang berkaitan
volume: Volume
satuan: Satuan dari volume
nilai_SP2D: Nilai dari Surat Perintah Pencairan Dana (SP2D)
persen_SP2D: Persentase nilai SP2D terhadap total anggaran
nilai_SPJ: Nilai dari Surat Pertanggung Jawaban
persen_SPJ: Persentase nilai SPJ terhadap total anggaran
persen_rencana: Persentase dari rencana
persen_pelaksanaan: Persentase dari yang terlaksana",1,processed_realisasi_APDB_per_kegiatan_Jakarta_November 2013
Data Pendapatan Perkapita Jakarta Dan Nasional,"Dataset ini berisi besaran pendapatan per kapita DKI Jakarta dengan Nasional
Penjelasan mengenai Variabel pada Dataset ini:
tahun: Tahun
perkapita_jakarta: Pendapatan per Kapita DKI Jakarta (dalam Juta Rupiah)
perkapita_nasional: Pendapatan per Kapita Nasional (dalam Juta Rupiah)",1,pendapatan_perkapita_jakarta_nasional.csv
Data Laporan Realisasi Anggaran DKI Jakarta,"Dataset ini berisi mengenai laporan realisasi anggaran DKI Jakarta
   Penjelasan mengenai Variabel pada Dataset ini:
nomor_urut: Nomor Urut
tahun: Tahun Anggaran
pos_anggaran: Pos Anggaran (Belanja, Pendapatan, Pembiayaan)
sumber_pos_anggaran: Sumber dari Pos Anggaran
penjelasan_pos_anggaran: Penjelasan mengenai Pos Anggaran
catatan: Catatan
anggaran_setelah_perubahan: Nilai Pos Anggaran
realisasi: Realisasi Pos Anggaran
Catatan:
   SILPA padah tahun 2009 sebesar Rp3.756.718.028.446,33 termasuk Sisa Kas pada Bendahara Pengeluaran
   Kota Administrasi Jakarta Barat yang belum disetor ke Kas Daerah sebesar Rp.8.205.881.148,00
   yang akan di reklas setelah ada keputusan",1,data_laporan_realisasi_anggaran_jakarta.csv
Data Laporan Neraca DKI Jakarta,"Dataset ini berisi mengenai laporan neraca pemerintah DKI Jakarta
   Penjelasan mengenai Variabel pada Dataset ini:
pos_neraca: Pos Neraca (Aset, Kewajiban, Ekuitas)
sumber_pos_neraca: Sumber dari Pos Neraca
penjelasan_pos_neraca: Penjelasan mengenai Pos Neraca
catatan: Catatan
tanggal: Tanggal per Pelaporan (sudah teraudit)
nilai: Nilai dari Pos Neraca terkait",1,data_laporan_neraca_jakarta.csv
Data Jumlah Pendapatan DKI Jakarta Dari Pajak,"Dataset ini berisi data  Jumlah pendapatan pajak DKI Jakarta
Penjelasan mengenai Variabel pada Dataset ini:
Nama Kode Rekening: Nama kode rekening
Kategori: Kategori pendapatan/sumber pendapatan
Tahun: tahun
DPA: Nilai dari Dokumen Pelaksanaan Anggaran (dalam Rupiah)",1,Pendapatan Pajak Jakarta 2013
Data Fly Over Di DKI Jakarta,"Dataset ini berisi mengenai Data Fly Over Di DKI Jakarta
Penjelasan mengenai Variabel pada Dataset ini:
lokasi : Lokasi
wilayah : Wilayah
volume_panjang_meter : Volume Panjang Meter
volume_lebar_meter : Volume Lebar Meter
volume_luas_m2 : Volume Luas m2",2,Fly-Over-Kementrian-Di-DKI-Jakarta-2013-xlsx;*;Fly-Over-Pemda-Di-DKI-Jakarta-2013-xlsx
Data Anggaran Belanja Langsung Dan Tidak Langsung DKI Jakarta,"Dataset ini berisi mengenai nilai anggaran untuk belanja langsung dan tidak langsung dari Pemda DKI Jakarta
Penjelasan mengenai Variabel pada Dataset ini:
id_skpd: ID dari SKPD
wilayah: Nomor Wilayah
komisi: Nomor Komisi
bidang: Nomor Bidang
kode_skpd: Kode SKPD
nama_skpd: Nama SKPD
jenis_belanja: Jenis Belanja (Langsung atau Tidak Langsung)
keterangan_belanja: Keterangan mengenai belanja
nilai_anggaran: Nilai Anggaran pos belanja tersebut (dalam Rupiah)",1,anggaran_belanja_langsung_tidak_langsung_jakarta_p...
Data Anggaran Pendapatan Belanja DKI Jakarta Tahun 2014,"Dataset ini berisi mengenai APBD DKI Jakarta Tahun 2014
Penjelasan mengenai Variabel pada Dataset ini:
nomor_urut: Nomor Urut
pos_anggaran: Pos Anggaran (Pendapatan, Belanja, atau Pembiayaan)
sumber_pos_anggaran: Sumber dari Pos Anggaran
penjelasan_pos_anggaran: Penjelasan dari Pos Anggaran
nilai_anggaran: Nilai Anggaran yang berasal dari pos tersebut",1,processed_apbd_dki_jakarta_2014.csv
Data Angkutan Umum Bus Sedang Berdasarkan Sistem Informasi Angkutan Umum DKI Jakarta,"Dataset ini berisi mengenai keterangan angkutan umum bus sedang yang ada di DKI Jakarta pada tahun 2013 berdasarkan Sistem Informasi angkuta umum
Penjelasan mengenai Variabel pada Dataset ini:
operator: Operator dari jalur
pimpinan: Nama pimpinan perusahaan operator
kode: Kode kendaraan
jarak_lintasan: Jarak yang dilalui lintasan (dalam Km)
rute: Rute trayek
lintasan: Lintasan yang dilewati trayek
total_armada: Total armada dari trayek
armada_aktif: Total armada yang aktif
armada_tidak_aktif: Total armada yang tidak aktif
persen_aktif: Total armada yang aktif per total armada
tahun_kendaraan: Tahun kendaraant tersebut dibeli
jumlah_kendaraan: Jumlah kendaraan yang berasal dari tahun tersebut",3,processed_Data_Angkutan_Umum_Bus_Sedang_Berdasarkan_Sistem_Informasi_Angkutan_Umum_Tahun_2013;*;processed-data-kendaraan-angkutan-umum-bus-sedang-dki-jakarta-tahun-2013-trayek;*;processed-data-kendaraan-angkutan-umum-bus-sedang-dki-jakarta-tahun-2013-usia-kendaraan
Data Angkutan Penumpang Dan Mobil Barang Di DKI Jakarta,"Dataset ini berisi mengenai Data Angkutan Penumpang dan Mobil Barang di DKI Jakarta
Penjelasan mengenai Variabel pada Dataset ini:
jenis_kendaraan : Jenis Kendaraan
tahun : Tahun",2,Angkutan-Penumpang-dan-Mobil-Barang-2013-xlsx;*;Angkutan-Penumpang-dan-Mobil-Barang-Tahun-2009-2014-xlsx
Daftar Trayek Angkutan Umum DKI Jakarta,"Dataset ini berisi daftar dari seluruh angkutan umum di DKI Jakarta, kode angkutan, wilayah operasi serta jalur keberangkatan dan kembalinya
Penjelasan mengenai Variabel pada Dataset ini:
jenis_angkutan: Jenis dari Kendaraan
jenis_trayek: Jenis dari Trayek
no_trayek: Nomor atau Kode dari Trayek
nama_trayek: Nama Jalur Trayek
terminal: Terminal Kendaraan Trayek
kode_wilayah: Kode Wilayah Operasi
wilayah: Nama Wilayah Operasi
suku_dinas: Suku Dinas yang Bertanggung Jawab
rute_berangkat: Rute Keberangkatan Kendaraan Trayek
rute_kembali: Rute Kembali Kendaraan Trayek",2,processed_trayek_bus_jakarta;*;Data trayek dan Bus Transjakarta
Data Fasilitas Dinas Olahraga Dan Pemuda,"Dataset ini berisi mengenai data Fasilitas Dinas Olahraga dan Pemuda Provinsi DKI Jakarta
Penjelasan mengenai Variabel pada Dataset ini :
nama_gedung : Nama Gedung
alamat : Alamat
wilayah : Wilayah
nomor_telepon : Nomor Telepon
latitude : Latitude
longitude : Longitude
fasilitas : Fasilitas",1,Fasilitas Dinas Olahraga dan Pemuda
Data APBD Penetapan DKI Jakarta Tahun 2014,"Dataset ini berisi mengenai APBD Penetapan DKI Jakarta Tahun 2014 berdasarkan kegiatan (tanpa realisasi penyerapan)
Penjelasan mengenai Variabel pada Dataset ini:
LokasiID : Lokasi id Kegiatan Provinsi
Komisi : Komisi DPRD
SKPDKode : Kode SKPD
SKPDNama : Nama SKPD
UrusanKode : Kode Urusan
UrusanNama : Nama Urusan
ProgramKode : Kode Program
ProgramTeks : Nama Program
Kegiatan : Nama Kegiatan
Anggaran : Nilai Anggaran Kegiatan
Vol : Volume Kegiatan
Satuan : Satuan Kegiatan",1,apbdpenetapandkijakartatahun2014
Data Daftar Titik Reklame Di DKI Jakarta,"Dataset ini berisi informasi mengenai titik reklame di DKI Jakarta
Penjelasan mengenai Variabel pada Dataset ini:
nama_titik: Nama Titik Reklame
lokasi_jalan: Lokasi Jalan Titik Reklame
lokasi_kecamatan: Lokasi Kecamatan Titik Reklame
lokasi_kotamadya: Lokasi Kotamadya Titik Reklame
sarana: Sarana Reklame
jenis_reklame: Jenis Reklame
bentuk_reklame: Bentuk Reklame
surat_keputusan_reklame: Surat Keputusan mengenai Titik Reklame tersebut
tanggal_surat_keputusan_reklame: Tanggal dikeluarkannya Surat Keputusan mengenai Titik Reklame tersebut",1,Daftar Titik Reklame di DKI Jakarta
Data Atlet Kontingen DKI Jakarta pada Pekan Olahraga Nasional,"Dataset ini berisikan nama-nama atlet anggota kontingen DKI Jakarta pada Pekan Olahraga Nasional.
cabang_olahraga : nama cabang olahraga yang diikuti
nomor_pertandingan : nomor pertandingan dari cabang olahraga yang diikuti
kategori : kategori nomor lomba yang diikuti
nama_atlet : nama atlet
jenis_kelamin : jenis kelamin atlet bersangkutan
asal_klub : klub tempat atlet bersangkutan berasal",1,Data Atlet Kontingen DKI Jakarta pada Pekan Olahraga Nasional XIX Jawa Barat 2016
Data Banyaknya Karyawan Tetap Perusahaan Konstruksi Menurut Pendidikan DKI Jakarta,"Dataset ini berisi Banyaknya Karyawan Tetap Perusahaan Konstruksi Menurut Pendidikan pada tahun 2009-2011
Penjelasan mengenai Variabel pada Dataset ini:
tahun : Tahun
tingkat_pendidikan : Tingkat pendidikan karyawan
jumlah : Jumlah karyawan",1,Karyawan Tetap Perusahaan Konstruksi 2009-2011
Data Anggaran Dan Realisasi Penerimaan Dan Pengeluaran DKI Jakarta,"Dataset ini berisi Anggaran dan Realisasi Penerimaan dan Pengeluaran Pemerintah Provinsi DKI Jakarta, 2003 - 2012
Penjelasan mengenai Variabel pada Dataset ini:
tahun : Tahun
anggaran_realisasi : Anggaran yang direalisasikan
pos_anggaran : Posisi Anggaran
penjelasan_pos_anggaran : Penjelasan Posisi Anggaran
nilai : Nilai dalam Juta Rp.",1,Anggaran dan Realisasi Penerimaan dan Pengeluaran DKI Jakarta 
Data Aplikasi Pengujian Kendaraan Bermotor,"Data Aplikasi Pengujian Kendaraan Bermotor
keterangan variabel dataset :
nama_aplikasi : nama aplikasi
platform_aplikasi : aplikasi bekerja di platform
link : link aplikasi download
keterangan : keterangan aplikasi",1,Aplikasi Pengujian Kendaraan Bermotor
"Data Rekapitulasi Pelanggaran Perda 8 Tahun 2007 di Satpol PP Provinsi, Kota dan Kabupaten bulan Mei 2015","Dataset ini berisi Data Rekapitulasi Pelanggaran Perda 8 Tahun 2007 di Satpol PP Provinsi, Kota dan Kabupaten pada Bulan Mei 2015.
Penjelasan mengenai Variabel pada Dataset ini:
jenis pelanggaran kejadian : jenis pelanggaran kejadian yang di data
Yang termasuk dalam PMKS antara lain : pengemis, pengamen, gelandangan, waria, anak jalanan, PSK, gelandangan, orang terlantar dan lain-lain",4,Data Rekapitulasi Pelanggaraan Perda 8 Tahun 2007 di Satpol PP Jakarta Selatan pada Bulan Mei 2015;*;Data Rekapitulasi Pelanggaraan Perda 8 Tahun 2007 di Satpol PP Jakarta Utara pada Bulan Mei 2015;*;Data Rekapitulasi Pelanggaraan Perda 8 Tahun 2007 di Satpol PP Kepulauan Seribu pada Bulan Mei 2015;*;Data Rekapitulasi Pelanggaraan Perda 8 Tahun 2007 di Satpol PP Provinsi DKI Jakarta pada Bulan Mei 2015
Data Rekapitulasi Kejadian Kebakaran Bulanan Di Provinsi DKI Jakarta Tahun 2014,"Dataset ini berisi mengenai data Rekapitulasi Kejadian Kebakaran Bulanan Di Provinsi DKI Jakarta Tahun 2014
Penjelasan mengenai Variabel pada Dataset ini :
bulan : Bulan
frekuensi : Frekuensi
jakarta_pusat : Jakarta Pusat
jakarta_utara : Jakarta Utara
jakarta_barat : Jakarta Barat
jakarta_selatan : Jakarta Selatan
jakarta_timur : Jakarta Timur
pulau_seribu : Pulau Seribu
objek_bangunan_perumahan : Objek Bangunan Perumahan
objek_bangunan_umum_dan_perumahan : Objek Bangunan Umum dan Perumahan
objek_bangunan_industri : Objek Bangunan Industri
objek_kendaraan : Objek Kendaraan
objek_lainya : Objek Lainnya
dugaan_penyebab_kompor : Dugaan Penyebab Kompor
dugaan_penyebab_lampu : Dugaan Penyebab Lampu
dugaan_penyebab_listrik : Dugaan Penyebab Listrik
dugaan_penyebab_rokok : Dugaan Penyebab Rokok
dugaan_penyebab_lainya : Dugaan Penyebab Lainnya
petugas_luka : Petugas Luka
warga_mati : Warga Mati
warga_luka : Warga Luka
kerugian_luas_area(m2) : Kerugian Luas Area(M2)
kerugian_bangun_perumahan : Kerugian Bangunan Perumahan
kerugian_bangun_umum_dan_perdagangan : Kerugian Bangunan Umum dan Perdagangan
kerugian_bangunan_industri : Kerugian Bangunan Industri
kerugian_kendaraan : Kerugian Kendaraan
kerugian_lainya : Kerugian Lainnya
jumlah_kk : Jumlah Kejadian Kebakaran
jumlah_jiwa : Jumlah Jiwa
taksiran_kerugian(rp) : Taksiran Kerugian(Rupiah)",1,Rekapitulasi Kejadian Kebakaran Bulanan Di Provinsi DKI Jakarta Tahun 2014
Data Video yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Tahun 2014,"Dataset ini berisi mengenai Data Video yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Tahun 2014.
Penjelasan mengenai Variabel pada Dataset ini:
judul_video : judul video yang di publish
jenis : jenis video yang di publish
tanggal_rilis : tanggal rilis
jam_rilis : jam rilis video yang di publish
link_video : alamat link video yang di publish",12,Data Video yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Januari Tahun 2014.;*;Data Video yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Februari Tahun 2014.;*;Data Video yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Maret Tahun 2014;*;Data Video yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan April Tahun 2014;*;Data Video yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Mei Tahun 2014;*;Data Video yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Juni Tahun 2014;*;Data Video yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Juli Tahun 2014;*;Data Video yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Agustus Tahun 2014.;*;Data Video yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan September Tahun 2014;*;Data Video yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Oktober Tahun 2014.;*;Data Video yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan November Tahun 2014.;*;Data Video yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Desember Tahun 2014.
Data Stasiun TV yang Sudah Beroperasi,"Dataset ini berisi tentang Data Stasiun TV yang Sudah Beroperasi di Provinsi DKI Jakarta.
Penjelasan mengenai Variabel pada Dataset ini :
jenis : jenis lembaga penyiaran
lembaga penyiaran : nama lembaga penyiaran
no.ipp : nomor Izin Penyelenggaraan Penyiaran
contact person : contact person lembaga penyiaran
alamat : lokasi lembaga penyiaran
kelurahan : kelurahan lokasi lembaga penyiaran
kecamatan : kecamatan lokasi lembaga penyiaran
wilayah : wilayah administrasi
kode pos : kode pos
coverage area : cakupan area
keterangan : keterangan",1,Data Stasiun TV yang Sudah Beroperasi
Data CCTV dari CSR yang Terpasang di Provinsi DKI Jakarta,"Dataset ini berisi mengenai Data CCTV dari CSR yang Terpasang di Provinsi DKI Jakarta.
Penjelasan mengenai variabel pada Dataset ini :
lokasi : lokasi CCTV yang terpasang
alamat : alamat lokasi CCTV yang terpasang
kecamatan : kecamatan lokasi CCTV
kelurahan : kelurahan lokasi CCTV
jenis perangkat : jenis perangkat yang terpasang
spesifikasi : spesifikasi perangkat yang terpasang
pemilik : pemilik perangkat yang terpasang
software : software perangkat yang terpasang
jumlah : jumlah perangkat yang terpasang
status : status perangkat yang terpasang
latitude : garis lintang
longitude : garis bujur
CSR : Corporate Social Responsibility",1,Data CCTV dari CSR yang Terpasang di Provinsi DKI Jakarta
Data CCTV di Gedung Pemerintah Provinsi DKI Jakarta,"Dataset ini berisi tentang Data CCTV di Gedung Pemerintah Provinsi DKI Jakarta.
Penjelasan mengenai Variabel pada Dataset ini :
wilayah administrasi : kota/kabupaten lokasi CCTV di DKI Jakarta
wilayah : wilayah lokasi CCTV di DKI Jakarta
lokasi : tempat berada nya CCTV berdasarkan wilayah
jenis perangkat : jenis perangkat yang terdapat di lokasi
spesifikasi : keterangan spesifikasi dari jenis perangkat
pemilik : pemilik perangkat yang terdapat di lokasi
hardware : keterangan spesifikasi hardware yang terdapat pada jenis perangkat
software : keterangan spesifikasi software yang terdapat pada jenis perangkat
jumlah : jumlah perangkat yang terdapat di lokasi
status : fungsi pada jenis perangkat
keterangan : penjelasan tambahan mengenai jenis perangkat",1,Data CCTV di Gedung Pemerintah Provinsi DKI Jakarta
Data Kontribusi CCTV dari Penyedia Menara Microcell,"Dataset ini berisi Data Kontribusi CCTV dari Penyedia Menara Microcell.
Penjelasan mengenai Variabel pada Dataset ini :
nama perusahaan : daftar nama perusahaan sbg Penyedia Menara Microcell
komitmen jumlah kontibusi CCTV
jumlah pole microcell : jumlah pole microcell dari perusahaan
cctv terpasang : cctv yang terpasang
status perekaman : status perekaman cctv
cctv tampil di smartcity : jumlah cctv yang tampil di smartcity
keterangan : keterangan",1,Data Kontribusi CCTV dari Penyedia Menara Microcell
Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Tahun 2015,"Dataset ini berisi mengenai Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Tahun 2015.
Penjelasan mengenai Variabel pada Dataset ini:
tanggal_rilis : tanggal rilis berita
jam_rilis : jam rilis berita
judul_berita : judul berita
link : alamat link",3,Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Januari Tahun 2015;*;Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Februari Tahun 2015;*;Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Maret Tahun 2015
Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Tahun 2014,"Dataset ini berisi mengenai Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Tahun 2014.
Penjelasan mengenai Variabel pada Dataset ini:
tanggal_rilis : tanggal rilis berita
jam_rilis : jam rilis berita
judul_berita : judul berita
link : alamat link",12,Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Januari Tahun 2014.;*;Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Februari Tahun 2014.;*;Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Maret Tahun 2014.;*;Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan April Tahun 2014.;*;Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Mei Tahun 2014.;*;Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Juni Tahun 2014.;*;Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Juli Tahun 2014.;*;Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Agustus Tahun 2014.;*;Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan September Tahun 2014.;*;Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Oktober Tahun 2014.;*;Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan November Tahun 2014.;*;Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Bulan Desember Tahun 2014.
Data Daftar SKPD di Provinsi DKI Jakarta,"Dataset ini berisi Data Daftar SKPD di Provinsi DKI Jakarta.
Penjelasan mengenai Variabel pada Dataset ini :
kode skpd : kode masing-masing skpd
nama skpd : nama skpd
unit id : id masing-masing unit skpd",1,Data Daftar SKPD di Provinsi DKI Jakarta
Data Alamat Email Kelurahan jakarta.go.id,"Dataset ini berisi Data Alamat Email Kelurahan @jakarta.go.id.
Penjelasan mengenai Variabel pada Dataset ini :
nama kelurahan : daftar nama kelurahan Provinsi DKI Jakarta
alamat email jakarta.go.id : daftar alamat email kelurahan dengan domain jakarta.go.id",1,Data Alamat Email Kelurahan jakarta.go.id
Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Tahun 2015,"Dataset ini berisi mengenai Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Tahun 2015.
Penjelasan mengenai Variabel pada Dataset ini :
nama_pimpinan : nama pimpinan
tanggal_acara : tanggal acara kegiatan
jam_acara : jam acara kegiatan
tempat : tempat acara
acara : nama acara
pejabat Pemprov DKI Jakarta yang terdiri dari Gubernur, Wakil Gubernur dan Sekretaris Daerah",3,Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Bulan Januari Tahun 2015;*;Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Bulan Februari Tahun 2015;*;Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Bulan Maret Tahun 2015
Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Tahun 2014,"Dataset ini berisi mengenai Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Tahun 2014.
Penjelasan mengenai Variabel pada Dataset ini:
nama_pimpinan : nama pimpinan
tanggal_acara : tanggal acara kegiatan
jam_acara : jam acara kegiatan
tempat : tempat acara
acara : nama acara
pejabat Pemprov DKI Jakarta yang terdiri dari Gubernur, Wakil Gubernur dan Sekretaris Daerah",12,Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Bulan Januari Tahun 2014;*;Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Bulan Februari Tahun 2014;*;Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Bulan Maret Tahun 2014;*;Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Bulan April Tahun 2014.;*;Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Bulan Mei Tahun 2014;*;Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Bulan Juni Tahun 2014;*;Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Bulan Juli Tahun 2014;*;Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Bulan Agustus Tahun 2014;*;Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Bulan September Tahun 2014.;*;Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Bulan Oktober Tahun 2014.;*;Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Bulan November Tahun 2014.;*;Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Website Berita Resmi Pemprov DKI Jakarta Bulan Desember Tahun 2014.
Data Taman Interaktif di Provinsi DKI Jakarta,"Dataset ini berisi mengenai data taman interaktif di DKI Jakarta serta keterangan lainnya
Penjelasan mengenai Variabel pada Dataset ini:
kota administrasi : nama kota administrasi
kecamatan : nama kecamatan
kelurahan : nama kelurahan
kodifikasi : nomor kodifikasi
nama taman
lokasi taman : lokasi taman
luas taman : luas taman (dalam meter persegi)
jenis taman : jenis taman Ruang Terbuka Hijau",1,Data Taman Interaktif di Provinsi DKI Jakarta
Data Pemakaman di Provinsi DKI Jakarta,"Dataset ini berisi mengenai data pemakaman di Provinsi DKI Jakarta serta keterangan lainnya.
Penjelasan mengenai Variabel pada Dataset ini:
kota administrasi : kota administrasi pemakaman
kecamatan : kecamatan pemakaman
kelurahan : kelurahan pemakaman
kodifikasi : nomor kode pemakaman
nama pemakaman : nama pemakaman dalam pendataan
lokasi pemakaman : lokasi pemakaman
luas pemakaman : luas pemakaman (dalam meter persegi)
jenis pemakaman : jenis pemakaman
RTH : Ruang Terbuka Hijau",1,Data Pemakaman di Provinsi DKI Jakarta
